lat,lon,ele,time,x,y
41.384586,2.117138,76.696,2026-06-01 13:18:56+00:00,-124.96487494029283,155.1990128837172
41.384206,2.117136,76.631,2026-06-01 13:19:02+00:00,-125.13173517176192,112.94494075864037
41.38416,2.117145,78.624,2026-06-01 13:19:09+00:00,-124.38086413026711,107.82997413327844
41.384143,2.117219,78.609,2026-06-01 13:19:13+00:00,-118.20703556700545,105.93966038062719
41.384123,2.117276,67.121,2026-06-01 13:19:20+00:00,-113.45151897098226,103.71576184743058
41.384133,2.117347,66.695,2026-06-01 13:19:24+00:00,-107.52798075487448,104.82771111332157
41.384154,2.117412,66.616,2026-06-01 13:19:28+00:00,-102.10502323310762,107.16280457360239
41.384087,2.117281,66.621,2026-06-01 13:19:33+00:00,-113.0343683923593,99.71274448795964
41.384149,2.117355,67.135,2026-06-01 13:19:35+00:00,-106.86053982913081,106.60682994030324
41.38412,2.117289,86.184,2026-06-01 13:19:37+00:00,-112.36692746661562,103.38217706759256
41.384088,2.117233,74.65,2026-06-01 13:19:44+00:00,-117.03901394692086,99.82393941433654
41.384054,2.117181,74.617,2026-06-01 13:19:49+00:00,-121.37737996435425,96.04331190903403
41.384034,2.117111,73.674,2026-06-01 13:19:54+00:00,-127.21748806474407,93.81941337583743
41.384023,2.117034,72.679,2026-06-01 13:19:59+00:00,-133.64160697515962,92.59626918286223
41.383952,2.116871,72.605,2026-06-01 13:20:03+00:00,-147.2407158374855,84.70142939100455
41.384,2.116977,84.625,2026-06-01 13:20:06+00:00,-138.3971235711828,90.0387858698276
41.383987,2.116913,82.109,2026-06-01 13:20:08+00:00,-143.73665097726487,88.59325182339128
41.383985,2.116838,77.639,2026-06-01 13:20:12+00:00,-149.99390965624448,88.37086197063748
41.38393,2.116844,69.643,2026-06-01 13:20:18+00:00,-149.49332896193673,82.25514100505416
41.383878,2.116812,69.624,2026-06-01 13:20:24+00:00,-152.1630926649446,76.47300482001617
41.383826,2.11678,69.679,2026-06-01 13:20:29+00:00,-154.83285636798564,70.69086863356355
41.383777,2.116789,69.663,2026-06-01 13:20:33+00:00,-154.081985326524,65.2423172283636
41.383727,2.1168,69.622,2026-06-01 13:20:37+00:00,-153.16425405359328,59.682570896079426
41.383681,2.116807,69.628,2026-06-01 13:20:40+00:00,-152.5802432435344,54.567604270717496
41.383633,2.116817,69.665,2026-06-01 13:20:44+00:00,-151.74594208632163,49.23024779189444
41.383596,2.116874,69.672,2026-06-01 13:20:48+00:00,-146.99042549029846,45.11603550533927
41.383572,2.116934,68.625,2026-06-01 13:20:52+00:00,-141.98461854712139,42.447357266635066
41.383541,2.116977,66.626,2026-06-01 13:20:56+00:00,-138.3971235711828,39.000314540463265
41.383493,2.117013,65.608,2026-06-01 13:21:01+00:00,-135.39363940526994,33.66295806164021
41.383444,2.117035,64.609,2026-06-01 13:21:05+00:00,-133.55817685944166,28.214406655732937
41.383393,2.117056,64.634,2026-06-01 13:21:10+00:00,-131.80614442933134,22.54346539636454
41.383349,2.117091,63.648,2026-06-01 13:21:15+00:00,-128.88609037913642,17.650888624463732
41.383299,2.117111,62.619,2026-06-01 13:21:19+00:00,-127.21748806474407,12.091142292179558
41.383254,2.117128,62.684,2026-06-01 13:21:23+00:00,-125.7991760975056,7.087370593194531
41.383071,2.117204,62.158,2026-06-01 13:21:27+00:00,-119.45848730280801,-13.261300982583602
41.38314,2.117174,70.637,2026-06-01 13:21:29+00:00,-121.96139077441313,-5.588851044187049
41.383105,2.117216,65.653,2026-06-01 13:21:36+00:00,-118.45732591415933,-9.480673476573775
41.383058,2.117211,65.63,2026-06-01 13:21:41+00:00,-118.87447649274912,-14.706835029019928
41.383007,2.117232,64.647,2026-06-01 13:21:46+00:00,-117.12244406263882,-20.377776287681005
41.382968,2.117268,63.672,2026-06-01 13:21:50+00:00,-114.11895989672594,-24.71437842698998
41.382921,2.117282,61.613,2026-06-01 13:21:55+00:00,-112.9509382766745,-29.940539978728808
41.382871,2.117304,60.614,2026-06-01 13:22:00+00:00,-111.11547573084624,-35.50028631172031
41.382823,2.117335,60.609,2026-06-01 13:22:04+00:00,-108.52914214348999,-40.83764279054336
41.38278,2.117353,59.699,2026-06-01 13:22:08+00:00,-107.02740006056672,-45.61902463677458
41.382735,2.11737,59.623,2026-06-01 13:22:12+00:00,-105.60908809329509,-50.62279633575961
41.382689,2.117387,59.654,2026-06-01 13:22:16+00:00,-104.19077612608977,-55.73776296112154
41.382645,2.117407,59.679,2026-06-01 13:22:20+00:00,-102.52217381169741,-60.63033973372966
41.382603,2.117434,58.683,2026-06-01 13:22:25+00:00,-100.26956068727935,-65.30052665216934
41.382553,2.117432,55.692,2026-06-01 13:22:30+00:00,-100.4364209186821,-70.86027298445352
41.382527,2.117488,55.668,2026-06-01 13:22:38+00:00,-95.76433443841005,-73.75134107732617
41.382565,2.117542,54.665,2026-06-01 13:22:43+00:00,-91.25910818954073,-69.52593386510142
41.382596,2.117599,54.652,2026-06-01 13:22:48+00:00,-86.50359159351754,-66.07889113892962
41.382619,2.117672,55.613,2026-06-01 13:22:53+00:00,-80.41319314594067,-63.521407825895
41.382648,2.117721,56.143,2026-06-01 13:22:59+00:00,-76.32511747569433,-60.29675495318432
41.382687,2.117685,56.107,2026-06-01 13:23:03+00:00,-79.32860164160721,-55.96015281458266
41.382745,2.117664,56.609,2026-06-01 13:23:08+00:00,-81.08063407171751,-49.510847069161315
41.382796,2.117643,56.613,2026-06-01 13:23:14+00:00,-82.83266650179466,-43.83990580979291
41.382854,2.11764,57.637,2026-06-01 13:23:20+00:00,-83.08295684894854,-37.39060006437156
41.382897,2.117618,58.648,2026-06-01 13:23:25+00:00,-84.91841939484316,-32.60921821884766
41.382943,2.117588,59.633,2026-06-01 13:23:29+00:00,-87.4213228664151,-27.49425159348573
41.382992,2.117583,58.637,2026-06-01 13:23:33+00:00,-87.8384734450049,-22.045700187578454
41.383034,2.117562,58.676,2026-06-01 13:23:39+00:00,-89.59050587511521,-17.375513268431455
41.383082,2.117541,57.612,2026-06-01 13:24:18+00:00,-91.34253830522552,-12.0381567896084
41.383039,2.117591,54.669,2026-06-01 13:26:02+00:00,-87.17103251926122,-16.819538635839628
41.38307,2.117544,56.666,2026-06-01 13:26:07+00:00,-91.09224795807164,-13.372495909667826
41.383077,2.117481,59.695,2026-06-01 13:26:55+00:00,-96.34834524840258,-12.594131422907552
41.383058,2.117547,53.649,2026-06-01 13:27:05+00:00,-90.84195761091776,-14.706835029019928
41.383052,2.117607,54.623,2026-06-01 13:27:09+00:00,-85.8361506677407,-15.374004588695978
41.383052,2.117669,55.609,2026-06-01 13:27:13+00:00,-80.66348349312771,-15.374004588695978
41.383046,2.117748,55.661,2026-06-01 13:27:19+00:00,-74.07250435124308,-16.041174149079353
41.383042,2.117822,55.625,2026-06-01 13:27:23+00:00,-67.89867578798143,-16.485953855294277
41.383032,2.117887,56.156,2026-06-01 13:27:27+00:00,-62.475718266181396,-17.59790312189258
41.383036,2.117949,56.671,2026-06-01 13:27:31+00:00,-57.30305109156841,-17.15312341567765
41.383028,2.118025,57.665,2026-06-01 13:27:36+00:00,-50.96236229687083,-18.042682828107502
41.383031,2.118086,57.614,2026-06-01 13:27:40+00:00,-45.873125237975806,-17.709098048269478
41.383036,2.118164,58.63,2026-06-01 13:27:44+00:00,-39.365576211809135,-17.15312341567765
41.383033,2.118228,58.617,2026-06-01 13:27:48+00:00,-34.026048805727065,-17.486708195515675
41.38305,2.118287,58.694,2026-06-01 13:27:52+00:00,-29.10367197830113,-15.596394442864426
41.383063,2.118354,58.614,2026-06-01 13:27:56+00:00,-23.51385422506518,-14.150860395720777
41.383067,2.118415,58.654,2026-06-01 13:28:00+00:00,-18.42461716613699,-13.70608068950585
41.383071,2.118483,58.609,2026-06-01 13:28:04+00:00,-12.75136929721625,-13.261300982583602
41.383045,2.118547,58.609,2026-06-01 13:28:08+00:00,-7.41184189116735,-16.152369075456253
41.383046,2.118615,58.623,2026-06-01 13:28:12+00:00,-1.7385940221802725,-16.041174149079353
41.38306,2.118688,58.697,2026-06-01 13:28:17+00:00,4.351804425363432,-14.484445175558802
41.38306,2.118754,57.638,2026-06-01 13:28:21+00:00,9.858192062848252,-14.484445175558802
41.383077,2.118903,57.613,2026-06-01 13:28:29+00:00,22.289279305089536,-12.594131422907552
41.383087,2.118968,57.697,2026-06-01 13:28:35+00:00,27.71223682688957,-11.48218215630925
41.383071,2.119034,57.196,2026-06-01 13:28:40+00:00,33.218624464374386,-13.261300982583602
41.383027,2.119078,56.612,2026-06-01 13:28:45+00:00,36.889549556064104,-18.15387775519173
41.382998,2.119125,56.689,2026-06-01 13:28:49+00:00,40.810764994874525,-21.378530627902403
41.382971,2.119263,56.676,2026-06-01 13:28:58+00:00,52.32412096421826,-24.380793647151954
41.382947,2.119317,56.613,2026-06-01 13:29:03+00:00,56.82934721308757,-27.04947188656348
41.382937,2.119382,58.143,2026-06-01 13:29:07+00:00,62.252304734854434,-28.161421153161783
41.382926,2.119446,56.607,2026-06-01 13:29:11+00:00,67.59183214090334,-29.38456534613698
41.382879,2.119484,55.609,2026-06-01 13:29:17+00:00,70.76217653825212,-34.61072689787581
41.382825,2.119517,52.633,2026-06-01 13:29:22+00:00,73.51537035704429,-40.615252937789556
41.382783,2.119557,51.637,2026-06-01 13:29:27+00:00,76.85257498579583,-45.28543985622924
41.382799,2.119617,51.678,2026-06-01 13:29:32+00:00,81.85838192900606,-43.50632102995489
41.382818,2.119676,53.633,2026-06-01 13:29:37+00:00,86.78075875646516,-41.393617423842514
41.382833,2.119742,53.617,2026-06-01 13:29:43+00:00,92.28714639398315,-39.725693524652385
41.38285,2.119805,53.636,2026-06-01 13:29:48+00:00,97.54324368431409,-37.83537977129381
41.382877,2.119872,53.692,2026-06-01 13:29:53+00:00,103.13306143755004,-34.83311675133693
41.382897,2.119941,54.689,2026-06-01 13:29:58+00:00,108.88973942218874,-32.60921821884766
41.382916,2.120006,55.636,2026-06-01 13:30:02+00:00,114.31269694398877,-30.496514612735282
41.382936,2.120062,56.683,2026-06-01 13:30:06+00:00,118.98478342429401,-28.272616079538682
41.382943,2.120126,56.625,2026-06-01 13:30:11+00:00,124.32431083037608,-27.49425159348573
41.382961,2.120186,57.617,2026-06-01 13:30:16+00:00,129.33011777355313,-25.492742913750256
41.382914,2.120222,58.609,2026-06-01 13:30:25+00:00,132.333601939466,-30.718904466196406
41.382867,2.120237,59.62,2026-06-01 13:30:31+00:00,133.58505367526857,-35.94506601864256
41.382821,2.120257,57.684,2026-06-01 13:30:39+00:00,135.25365598966093,-41.06003264400449
41.382728,2.120179,57.665,2026-06-01 13:30:55+00:00,128.74610696349424,-51.40116082181257
41.382795,2.120312,75.69,2026-06-01 13:30:57+00:00,139.84231235424818,-43.95110073616981
41.382789,2.120427,60.694,2026-06-01 13:31:35+00:00,149.43677566201254,-44.61827029584586
41.382847,2.120482,60.643,2026-06-01 13:31:37+00:00,154.0254320265998,-38.168964551131836
41.382843,2.120547,58.119,2026-06-01 13:31:57+00:00,159.44838954839983,-38.61374425734676
41.382864,2.120605,58.656,2026-06-01 13:32:07+00:00,164.2873362601078,-36.278650798480584
41.382883,2.12066,57.673,2026-06-01 13:32:16+00:00,168.87599262472824,-34.165947191660884
41.382937,2.120636,57.695,2026-06-01 13:32:30+00:00,166.87366984746404,-28.161421153161783
41.382923,2.120528,57.649,2026-06-01 13:32:48+00:00,157.86321734972543,-29.718150125975008
41.38296,2.120595,57.623,2026-06-01 13:32:51+00:00,163.4530351029282,-25.60393784083448
41.382969,2.120663,61.609,2026-06-01 13:32:53+00:00,169.12628297188212,-24.603183499905757
41.382965,2.120602,60.611,2026-06-01 13:33:00+00:00,164.03704591295391,-25.047963206828005
41.382921,2.120573,58.665,2026-06-01 13:33:14+00:00,161.61757255709992,-29.940539978728808
41.38286,2.120567,58.616,2026-06-01 13:34:05+00:00,161.116991862759,-36.72343050469551
41.382805,2.120539,58.671,2026-06-01 13:34:07+00:00,158.780948622623,-42.839151470278836
41.382878,2.120571,62.615,2026-06-01 13:34:11+00:00,161.450712325664,-34.721921824960035
41.382947,2.120603,58.644,2026-06-01 13:35:10+00:00,164.12047602870504,-27.04947188656348
41.382904,2.12057,60.69,2026-06-01 13:35:39+00:00,161.36728220991287,-31.830853732087384
41.382872,2.12062,62.177,2026-06-01 13:35:42+00:00,165.53878799594352,-35.389091385343406
41.382932,2.120568,64.624,2026-06-01 13:35:47+00:00,161.20042197851012,-28.71739578646093
41.382978,2.120583,60.686,2026-06-01 13:36:11+00:00,162.45187371427951,-23.60242916039168
41.383021,2.120608,59.66,2026-06-01 13:36:17+00:00,164.53762660729484,-18.821047314867776
41.383063,2.120639,59.626,2026-06-01 13:36:22+00:00,167.12396019461792,-14.150860395720777
41.383102,2.120688,58.609,2026-06-01 13:36:28+00:00,171.21203586486428,-9.8142582564118
41.383131,2.120738,57.62,2026-06-01 13:36:34+00:00,175.38354165086173,-6.589605384408448
41.383158,2.1208,57.634,2026-06-01 13:36:42+00:00,180.55620882547473,-3.5873423644515734
41.383231,2.120958,58.655,2026-06-01 13:36:47+00:00,193.73816710921082,4.529887280867229
41.383182,2.120936,59.16,2026-06-01 13:36:52+00:00,191.90270456338254,-0.9186641250400474
41.383214,2.120991,57.184,2026-06-01 13:36:59+00:00,196.4913609279698,2.639573527508654
41.383245,2.12105,58.633,2026-06-01 13:37:06+00:00,201.4137377554289,6.086616253680455
41.383256,2.121112,57.679,2026-06-01 13:37:12+00:00,206.58640493007505,7.309760446655655
41.383376,2.121148,57.696,2026-06-01 13:37:32+00:00,209.58988909595476,20.653151643713286
41.38331,2.121232,57.673,2026-06-01 13:37:34+00:00,216.59801881642917,13.31428648586208
41.383152,2.120827,56.638,2026-06-01 13:38:22+00:00,182.80882194989277,-4.254511924127624
41.383506,2.121213,67.67,2026-06-01 13:38:25+00:00,215.0128466177548,35.108492107369216
41.383575,2.121212,56.617,2026-06-01 13:38:56+00:00,214.92941650203684,42.78094204647309
41.383562,2.121149,59.109,2026-06-01 13:39:02+00:00,209.67331921167272,41.33540799932944
41.384656,2.117981,60.665,2026-06-01 14:17:01+00:00,-54.63328738856055,162.98265774919795
41.384624,2.117935,69.689,2026-06-01 14:17:03+00:00,-58.471072711653015,159.42442009664924
